,label,min_A,min_B,min_C,min_D,path
0,C,607621.7213994593,981021.5932026156,312603.4375701631,389575.7582006909,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\86.jpg
0,C,582011.6473663946,1017987.9404075363,327202.3393464039,492610.81719338754,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\87.jpg
0,C,435269.09842367936,653926.5758093041,148168.69119569176,206867.40326028346,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\88.jpg
0,C,436453.1464052251,639402.5055747783,138850.3961553224,208465.3422837357,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\89.jpg
0,C,511841.22909649735,852725.3833141105,238869.6546405208,336234.6681737788,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\9.jpg
0,C,440483.37391772016,685668.1414840452,157391.01431756816,252990.00692041428,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\90.jpg
0,C,403235.65797769703,606758.3108342948,122492.4217608587,185588.12482891046,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\91.jpg
0,C,408571.7093733136,613159.9888043058,125459.02114571066,165801.12418300525,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\92.jpg
0,C,674254.0407074182,1067723.6774317587,362354.6970549754,498705.5843906171,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\93.jpg
0,C,446650.93293348345,852759.7442829685,235130.5515724699,330102.02826605097,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\94.jpg
0,C,704120.631295653,751158.3856209153,180643.75394078996,277261.9407458662,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\95.jpg
0,C,511431.491180312,849682.3087274125,204893.21511726058,331505.4211149559,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\96.jpg
0,C,567787.5873740837,851456.0407996926,252956.58428296554,328601.83929257933,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\97.jpg
0,C,408176.2625759281,603028.9327643216,145079.63823144685,175209.4620838124,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\98.jpg
0,C,530812.3977239499,1063897.3362245304,364337.74732794886,427040.3698577474,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\C\99.jpg
0,D,375238.65913109924,648001.5129257987,195321.33248750036,401140.7612456727,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\0.jpg
0,D,369259.710941941,553619.7153094966,216272.30162244753,376568.22379084764,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\1.jpg
0,D,368413.79218761565,556918.2580238373,193964.99001921766,395194.3566628201,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\10.jpg
0,D,507567.81699346076,902658.9715494057,251302.07786235798,624192.7492041512,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\100.jpg
0,D,430927.3297962282,707532.7011457131,238733.09198000352,433514.20349096355,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\101.jpg
0,D,367589.98146866175,579717.6028911965,187048.52066127895,394656.5388235275,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\102.jpg
0,D,396801.89394847694,670569.6917800856,191073.32565935783,433443.2270203759,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\103.jpg
0,D,407994.77607074153,623847.0293271823,210630.21639368945,394066.8625451729,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\104.jpg
0,D,361106.9647673928,565203.4352633605,212889.43503267394,389567.8642522086,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\105.jpg
0,D,403181.8473510146,650542.1243060362,174773.9482968046,412696.8277585525,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\106.jpg
0,D,374877.335240288,580376.9930488274,190015.60884274755,399189.66356016695,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\107.jpg
0,D,414642.30179161456,726892.3942022299,194765.6818300609,421005.35929257853,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\108.jpg
0,D,380451.8498577428,594765.6382160714,193313.92868896073,385275.0583929237,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\109.jpg
0,D,357181.7154940363,563127.1811918496,215613.57302575393,370693.6539792365,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\11.jpg
0,D,368416.4529027252,569709.4236370628,175866.05228757687,406170.75889273186,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\110.jpg
0,D,370824.31872356357,586878.4420915036,183589.88163013672,378592.6949327161,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\111.jpg
0,D,374854.2676508994,595750.1699346412,170674.80753555853,423394.3975086487,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\112.jpg
0,D,360446.59983083,565679.5205690119,178428.36670510852,378782.3216916552,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\113.jpg
0,D,373737.396647439,575431.9651980011,198996.16975009083,388232.9061899247,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\114.jpg
0,D,535969.2303267935,793521.5030065367,206654.37124182592,432541.15667819895,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\115.jpg
0,D,364881.84744328633,570013.582852749,201750.0988850385,377846.567889271,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\116.jpg
0,D,365111.98391387495,565503.5578931186,222007.1865436313,385596.2810918854,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\117.jpg
0,D,433854.8447827716,655685.9152172246,209049.10857362062,448310.93051902927,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\118.jpg
0,D,478241.4946866559,724128.9361322577,309220.25843905844,582608.3034678964,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\12.jpg
0,D,369828.92444443994,568744.1589081126,195288.46222221685,378099.16083044733,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\13.jpg
0,D,446423.47689349845,683979.0916878128,187590.63406381733,431136.48907343135,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\14.jpg
0,D,362906.6175163357,598607.1295194161,183649.58654363203,394737.04595155525,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\15.jpg
0,D,384323.26312956144,707784.8169934646,190709.27158784692,444039.6052595143,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\16.jpg
0,D,436333.9890811186,724170.4850903507,197020.8279277162,432974.9038831204,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\17.jpg
0,D,378630.6677431713,593580.7608919652,197939.63264897588,390499.0578546692,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\18.jpg
0,D,423288.1234755823,675980.1214917342,182397.90531333667,448644.774671279,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\19.jpg
0,D,394299.3403306379,621484.462714341,190500.44661283668,432339.32525951415,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\2.jpg
0,D,464708.3269819264,702452.5111572472,183650.67812379455,418010.5778546696,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\20.jpg
0,D,365033.95512494765,729094.6635447931,241050.1010534368,442806.7504498258,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\21.jpg
0,D,372294.47235678154,574715.6563936949,190398.11595539653,394384.54582083615,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\22.jpg
0,D,454231.3535563207,742594.1608919654,197914.17456362495,444824.4189465577,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\23.jpg
0,D,385622.4607304839,609840.673710112,165445.17247212122,398844.036109187,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\24.jpg
0,D,487003.8427066477,745952.3262898889,190142.7629373276,461185.4705882339,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\25.jpg
0,D,379377.5788542823,603972.7381468668,164405.6892887302,387461.5397923858,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\26.jpg
0,D,470869.660592076,709931.5861899272,186159.50203767396,446317.4405536317,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\27.jpg
0,D,390328.8382160668,569557.0091041911,179460.7040522822,413697.53940791823,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\28.jpg
0,D,609655.8996385974,1089570.4748173812,325310.1865436339,650809.4999307954,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\29.jpg
0,D,368709.1406997265,608288.5874202232,190907.84261437418,367986.8651749305,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\3.jpg
0,D,444581.02013071504,747047.7400538255,188311.8318492847,433930.19795463124,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\30.jpg
0,D,382377.30388311757,614393.8335717034,203524.43131102953,400304.1728104556,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\31.jpg
0,D,387748.61676277936,618321.5169857753,172783.83692425533,396609.8981161073,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\32.jpg
0,D,380292.90379084536,599379.6010303731,161084.4311111063,395580.4224221435,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\33.jpg
0,D,411116.9999231023,707981.5954171475,183394.41385620457,425833.827758553,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\34.jpg
0,D,386816.0575932292,616548.6953787011,166374.5079738514,398628.937977699,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\35.jpg
0,D,458626.58252979233,831984.7761322573,219771.16993463674,524947.9742406763,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\36.jpg
0,D,379243.4717262547,575698.8501653211,169308.89690118682,381034.0677124165,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\37.jpg
0,D,617473.6450442104,984636.8753094986,271581.1464052254,639138.7373010376,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\38.jpg
0,D,571158.3439753908,962080.8980084604,294812.2295424804,641729.1684429065,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\39.jpg
0,D,377168.8655440172,601906.2614379091,180173.9870049926,387776.9569396365,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\4.jpg
0,D,436052.5086812725,699104.145990004,179604.2993464009,427069.99197231664,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\40.jpg
0,D,462144.522706648,783540.8067973856,212298.5015147983,436957.0293425593,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\41.jpg
0,D,465575.8493502461,736994.705067282,184221.93687043077,433387.38905036374,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\42.jpg
0,D,380859.5972164509,611024.7846981935,167424.43406381685,406590.81314878736,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\43.jpg
0,D,394160.26257592795,680955.8239138798,199488.30543636612,425914.41494809475,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\44.jpg
0,D,380638.2632679695,614170.2393233377,165815.2652979576,385464.7817301019,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\45.jpg
0,D,454160.6934102229,730087.9569703965,188766.9278123757,457981.56235293974,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\46.jpg
0,D,388662.55477123754,599164.1401307192,160343.32545943407,395528.3985082641,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\47.jpg
0,D,650568.4303729308,1079451.1872356806,309077.7981699311,680841.8983006526,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\48.jpg
0,D,638502.5932333688,649815.0507189544,170633.67360245588,409835.3518185296,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\49.jpg
0,D,406014.5074817338,632289.8883198776,169596.8624528987,436094.44595155603,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\5.jpg
0,D,383569.7006535906,599620.2938562096,166187.1542483615,398334.58226835635,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\50.jpg
0,D,439928.84658207954,666829.5491426374,175645.96910418652,407576.3016224507,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\51.jpg
0,D,402478.8165320989,657196.6867666281,160890.48670510892,398556.99846212816,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\52.jpg
0,D,427777.8109034946,733850.4978854295,232194.01585543546,423612.0460899637,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\53.jpg
0,D,426307.772841211,701241.3018069977,180634.5631064931,434613.32436754985,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\54.jpg
0,D,627380.6520568987,776614.5072356784,207414.8779853871,485590.6470588226,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\55.jpg
0,D,576158.4578239096,732952.6208842758,191219.05699346022,430736.67131103296,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\56.jpg
0,D,402472.42045366764,617629.6969165709,171950.3206612799,399824.78582083626,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\57.jpg
0,D,414498.02582083415,712356.6018762022,200594.64490580186,456560.62937331665,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\58.jpg
0,D,419215.1068665858,691364.2462591312,213860.74134563198,440396.60525951406,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\59.jpg
0,D,378516.3705805419,634636.368735103,191656.05968473243,430061.18005382386,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\6.jpg
0,D,364853.62529795803,603453.4341099581,212465.29680891449,367512.9706574372,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\60.jpg
0,D,402684.77022683184,637426.9817454827,177900.93602460134,389595.9480968837,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\61.jpg
0,D,387178.5140638175,614720.1269819303,167766.9669357892,396165.86754325073,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\62.jpg
0,D,428812.7623836944,660195.9738562088,162702.5581699304,428295.44662821863,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\63.jpg
0,D,373669.31194155646,572104.4927643222,173508.91412533072,389601.6829373297,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\64.jpg
0,D,444911.4262206804,664348.1449442519,191968.19417146794,422828.9118339083,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\65.jpg
0,D,359866.66312956234,597183.0760015381,166130.10411379748,404124.6516262957,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\66.jpg
0,D,408457.61184159527,666685.05302576,185043.28675124492,422111.11114186654,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\67.jpg
0,D,591694.4889657793,583364.8018762016,187860.41627065977,397017.5334563608,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\68.jpg
0,D,417154.2454286774,694832.3029603999,175111.72026143386,408849.3215993834,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\69.jpg
0,D,390772.39600153366,594729.8705574775,202751.4535332512,411798.2611764686,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\7.jpg
0,D,394378.6821837713,614271.345636294,175370.5921261002,388818.71626297396,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\70.jpg
0,D,477284.2298346753,751776.8328642835,201822.74217608193,431829.868788926,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\71.jpg
0,D,378195.76422913815,599309.3279507884,178163.80888888365,390766.567504804,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\72.jpg
0,D,462239.6490119139,604793.1824990392,164106.92358323213,396903.71352556534,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\73.jpg
0,D,392141.5886197575,588584.7424375238,169986.3315647776,403975.1149557844,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\74.jpg
0,D,403258.87669357506,830537.5255978486,234505.27490964645,457503.3988927327,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\75.jpg
0,D,373893.038093037,581785.6959938491,207753.36282967537,383702.30208381155,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\76.jpg
0,D,416090.981991538,707322.8176393696,194909.9510188349,440524.48732026055,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\77.jpg
0,D,627368.8539023426,593936.9291503275,188118.68398307805,396368.0537793136,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\78.jpg
0,D,393080.88933486695,647783.7871895432,162392.97982314078,397147.4235601672,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\79.jpg
0,D,412067.4024144519,645174.4706958872,249538.28127642864,436442.6099653971,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\8.jpg
0,D,392416.31378700066,633897.7203844681,172483.6303883076,397918.62065359286,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\81.jpg
0,D,371712.5523567818,583185.3513571712,205578.07158784557,400618.43795463094,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\82.jpg
0,D,441834.46669741976,678251.0091964628,171807.78866589343,419527.289765473,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\83.jpg
0,D,378010.2355863083,577798.6082276053,197301.78640522354,381107.04247596883,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\84.jpg
0,D,489991.1774548217,758205.7634448289,182328.0647904631,279316.95183390914,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\85.jpg
0,D,377826.76462898444,581520.9053133412,194063.50820453168,386632.7771933849,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\86.jpg
0,D,402134.93777777377,657202.529980777,172342.5338100691,406612.32967320096,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\87.jpg
0,D,387480.3427758513,642871.7472971937,155340.28827373634,416224.00764321245,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\88.jpg
0,D,386102.27956939227,703431.1722875814,201289.09588619336,364874.9105267186,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\89.jpg
0,D,364233.4335563203,567454.2887351022,211669.6537639315,385268.8450595901,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\9.jpg
0,D,377348.50294501655,585343.8929950017,192028.01846981433,381353.4320953456,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\90.jpg
0,D,374216.99267973437,598257.8616993468,189103.6671434011,395011.86466743366,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\91.jpg
0,D,397317.392541326,620277.2640061517,166085.78997308272,410631.74928104423,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\92.jpg
0,D,391335.6813071852,616336.070695886,170264.70151479772,396436.6244982682,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\93.jpg
0,D,432038.2649288695,693841.6295578621,184147.21454824661,442791.3789004218,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\94.jpg
0,D,428560.9253210266,731562.6993925415,183643.1199231026,449516.589204151,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\95.jpg
0,D,540149.0388158369,829166.5072356794,254555.43098807757,563344.774978853,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\96.jpg
0,D,413838.1675048019,662224.8054133027,174782.73537869597,419667.10283736815,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\97.jpg
0,D,395978.8912725834,604707.7025297966,173721.51887735014,407134.10960399656,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\98.jpg
0,D,417621.605228754,710017.3813917725,183825.83895424462,466735.82388312084,C:/Users/ajtis/Documents/Master/Thesis/pythonProject/Labeled_multiple_choice\D\99.jpg
